pID,DAP,DaysOfYear,Height-Diff,GrowthRate-Diff,Precipitation,Humidity,SolarRadiation,Temperature,GDD,CGDD
3317.0,37.0,181.0,0.05275443,0.141006946,1.44,44.7,30.79,68.198,16.938,741.384
3318.0,38.0,182.0,0.054142714,0.136620045,0.0,38.01,30.8,76.1,22.014,763.398
3319.0,39.0,183.0,0.055486242,0.132056449,3.14,42.44,34.05,81.356,25.083,788.481
3320.0,40.0,184.0,0.056783272,0.127321448,2.56,49.16,33.27,76.676,25.245,813.726
3321.0,41.0,185.0,0.058032116,0.122420045,3.06,48.73,31.81,78.206,23.805,837.531
3322.0,42.0,186.0,0.059231134,0.11735698,0.18,39.74,32.64,82.778,26.1,863.631
3323.0,43.0,187.0,0.060378732,0.112136747,2.4,35.85,33.38,85.784,27.864,891.495
3324.0,44.0,188.0,0.061473359,0.106763615,4.32,45.05,33.08,77.864,27.054,918.549
3325.0,45.0,189.0,0.062513508,0.101241641,0.43,40.5,33.43,80.528,25.857,944.406
3326.0,46.0,190.0,0.063497709,0.09557469,0.0,30.3,32.26,85.208,25.569,969.975
3327.0,47.0,191.0,0.064424531,0.089766441,2.66,32.26,35.49,86.738,28.332,998.307
3328.0,48.0,192.0,0.065292578,0.083820399,1.62,44.8,36.58,84.47,29.799,1028.106
3329.0,49.0,193.0,0.066100491,0.077739896,2.46,48.75,35.91,77.792,27.378,1055.484
3330.0,50.0,194.0,0.066846939,0.071528054,0.13,50.61,33.5,76.244,26.208,1081.692
3331.0,51.0,195.0,0.067530623,0.065187637,0.0,47.6,32.02,79.034,25.029,1106.721
3332.0,52.0,196.0,0.068150269,0.058720508,0.09,52.47,32.69,78.998,26.532,1133.253
3333.0,53.0,197.0,0.068704609,0.052125767,0.06,51.18,32.56,79.232,26.649,1159.902
3334.0,54.0,198.0,0.069192329,0.04539355,0.46,51.81,34.27,82.742,27.81,1187.712
3335.0,55.0,199.0,0.069611901,0.038484931,0.24,47.95,34.42,83.786,27.837,1215.549
3336.0,56.0,200.0,0.069961028,0.031268182,1.3,41.37,36.18,88.052,28.548,1244.097
3337.0,57.0,201.0,0.070234915,0.023321078,0.08,41.94,34.94,85.154,28.476,1272.573
3338.0,58.0,202.0,0.0704209,0.013331754,1.4,35.31,35.56,88.466,30.123,1302.696
3339.0,59.0,203.0,0.070482271,-0.00266689,0.15,41.61,34.66,80.492,28.44,1331.136
3340.0,60.0,204.0,0.070310945,-0.036271004,0.0,30.42,32.16,82.778,25.776,1356.912
3341.0,61.0,205.0,0.069596718,-0.119396749,1.98,33.12,32.81,84.686,27.531,1384.443
3342.0,62.0,206.0,0.06751037,-0.328551624,0.89,36.16,35.39,88.43,29.988,1414.431
3343.0,63.0,207.0,0.06217689,-0.79039507,1.12,57.25,36.8,77.99,27.81,1442.241
3344.0,64.0,208.0,0.050694052,-1.54170774,14.79,52.61,34.81,74.498,24.705,1466.946
3345.0,65.0,209.0,0.031255904,-2.317752133,3.8,60.73,35.51,76.064,25.785,1492.731
3346.0,66.0,210.0,0.005281348,-2.823694005,6.43,64.68,34.44,75.704,26.001,1518.732
3347.0,67.0,211.0,-0.024262461,-3.04515164,8.3,71.33,35.14,73.706,23.616,1542.348
3348.0,68.0,212.0,-0.05493668,-3.058022253,0.85,58.69,32.34,75.074,24.165,1566.513
3349.0,69.0,213.0,-0.0847503,-2.866929509,0.79,51.87,30.74,76.01,24.354,1590.867
3350.0,70.0,214.0,-0.111428617,-2.424300492,7.74,60.54,32.44,73.31,22.932,1613.799
3351.0,71.0,215.0,-0.132469794,-1.758906227,0.79,54.75,30.65,64.4,15.345,1629.144
3352.0,72.0,216.0,-0.146525592,-1.069464534,1.78,58.07,31.78,67.208,16.155,1645.299
3353.0,73.0,217.0,-0.154487571,-0.561393178,2.74,62.17,31.98,70.466,20.466,1665.765
3354.0,74.0,218.0,-0.158484819,-0.269326543,5.07,68.35,31.79,67.514,18.657,1684.422
3355.0,75.0,219.0,-0.160361217,-0.123814016,7.17,70.53,31.71,65.318,16.065,1700.487
3356.0,76.0,220.0,-0.161216873,-0.056077334,3.04,64.85,33.14,66.794,16.515,1717.002
3357.0,77.0,221.0,-0.161603921,-0.025367838,0.14,58.33,31.5,71.024,20.691,1737.693
3358.0,78.0,222.0,-0.161779335,-0.011533453,8.02,75.29,32.07,63.644,12.573,1750.266
3359.0,79.0,223.0,-0.161859344,-0.005284143,0.4,53.94,29.79,66.416,15.786,1766.052
3360.0,80.0,224.0,-0.161896139,-0.002442253,10.09,78.21,33.08,67.892,18.639,1784.691
3361.0,1.0,145.0,-0.012147711,-0.136026813,3.1,64.91,29.65,60.458,13.122,13.122
3362.0,2.0,146.0,-0.013555024,-0.145361052,3.22,59.76,28.76,60.08,12.141,25.263
3363.0,3.0,147.0,-0.015053075,-0.154137671,3.75,64.47,28.98,57.344,8.208,33.471
3364.0,4.0,148.0,-0.016635153,-0.16212657,0.39,46.44,27.61,61.772,12.537,46.008
3365.0,5.0,149.0,-0.018292163,-0.169081836,0.03,42.16,26.71,64.004,13.995,60.003
3366.0,6.0,150.0,-0.020012486,-0.174745695,0.0,37.94,26.43,64.4,14.85,74.853
3367.0,7.0,151.0,-0.02178189,-0.178853405,0.78,53.75,28.91,66.884,16.146,90.999
3368.0,8.0,152.0,-0.02358348,-0.181139053,0.63,57.73,29.94,70.412,20.331,111.33
3369.0,9.0,153.0,-0.025397728,-0.181342201,5.11,56.41,31.05,72.05,21.393,132.723
3370.0,10.0,154.0,-0.027202555,-0.179215255,4.61,75.24,32.13,65.894,16.335,149.058
3371.0,11.0,155.0,-0.028973506,-0.174531393,0.0,54.42,29.86,71.222,19.944,169.002
3372.0,12.0,156.0,-0.030683996,-0.167092848,0.31,47.26,30.72,73.868,22.365,191.367
3373.0,13.0,157.0,-0.032305642,-0.156739272,0.32,55.24,32.22,70.556,20.97,212.337
3374.0,14.0,158.0,-0.033808677,-0.143355887,4.7,67.12,32.46,69.674,18.783,231.12
3375.0,15.0,159.0,-0.035162448,-0.126881105,0.26,61.87,31.5,72.356,21.96,253.08
3376.0,16.0,160.0,-0.036335981,-0.10731326,0.0,51.96,31.56,76.91,22.923,276.003
3377.0,17.0,161.0,-0.037298608,-0.084716125,0.0,42.14,31.14,77.81,24.849,300.852
3378.0,18.0,162.0,-0.038020642,-0.059222889,0.36,51.84,33.5,77.612,25.272,326.124
3379.0,19.0,163.0,-0.038474087,-0.031038322,0.01,52.87,32.57,79.394,25.965,352.089
3380.0,20.0,164.0,-0.038633351,-0.000438898,0.0,28.85,28.52,75.2,23.877,375.966
3381.0,21.0,165.0,-0.038475961,0.032229258,0.0,28.63,27.88,74.318,21.951,397.917
3382.0,22.0,166.0,-0.037983235,0.066554653,0.0,24.64,29.99,77.378,22.653,420.57
3383.0,23.0,167.0,-0.037140907,0.102066904,0.0,28.68,32.3,80.96,24.228,444.798
3384.0,24.0,168.0,-0.035939672,0.138245271,0.13,45.91,33.36,71.402,22.41,467.208
3385.0,25.0,169.0,-0.034375647,0.174528986,0.0,32.74,31.28,71.636,20.169,487.377
3386.0,26.0,170.0,-0.032450703,0.210329079,0.01,35.48,31.66,73.976,23.364,510.741
3387.0,27.0,171.0,-0.030172691,0.24504129,0.01,35.95,32.59,81.716,23.526,534.267
3388.0,28.0,172.0,-0.027555525,0.278059616,0.02,32.47,33.54,87.44,28.305,562.572
3389.0,29.0,173.0,-0.024619128,0.308790025,2.75,38.1,32.19,79.466,25.389,587.961
3390.0,30.0,174.0,-0.021389251,0.336663851,0.47,40.06,29.14,65.768,16.713,604.674
3391.0,31.0,175.0,-0.017897148,0.361150416,0.45,35.56,30.99,67.856,16.182,620.856
3392.0,32.0,176.0,-0.014179144,0.381768458,1.78,55.96,29.87,63.338,13.464,634.32
3393.0,33.0,177.0,-0.010276088,0.398096009,0.14,46.42,30.05,70.754,21.069,655.389
3394.0,34.0,178.0,-0.006232716,0.409778459,1.88,45.61,32.45,76.46,21.456,676.845
3395.0,35.0,179.0,-0.002096948,0.4165346,1.34,41.6,31.52,76.856,24.03,700.875
3396.0,36.0,180.0,0.002080867,0.41816056,1.6,39.08,31.14,74.858,23.571,724.446
3397.0,37.0,181.0,0.006248738,0.414531614,1.44,44.7,30.79,68.198,16.938,741.384
3398.0,38.0,182.0,0.010353822,0.405601937,0.0,38.01,30.8,76.1,22.014,763.398
3399.0,39.0,183.0,0.014343203,0.391402449,3.14,42.44,34.05,81.356,25.083,788.481
3400.0,40.0,184.0,0.018164643,0.372036948,2.56,49.16,33.27,76.676,25.245,813.726
3401.0,41.0,185.0,0.021767286,0.347676783,3.06,48.73,31.81,78.206,23.805,837.531
3402.0,42.0,186.0,0.025102298,0.318554337,0.18,39.74,32.64,82.778,26.1,863.631
3403.0,43.0,187.0,0.028123447,0.284955611,2.4,35.85,33.38,85.784,27.864,891.495
3404.0,44.0,188.0,0.030787591,0.247212202,4.32,45.05,33.08,77.864,27.054,918.549
3405.0,45.0,189.0,0.033055101,0.205692956,0.43,40.5,33.43,80.528,25.857,944.406
3406.0,46.0,190.0,0.034890187,0.160795535,0.0,30.3,32.26,85.208,25.569,969.975
3407.0,47.0,191.0,0.036261144,0.112938156,2.66,32.26,35.49,86.738,28.332,998.307
3408.0,48.0,192.0,0.037140519,0.062551673,1.62,44.8,36.58,84.47,29.799,1028.106
3409.0,49.0,193.0,0.037505201,0.010072171,2.46,48.75,35.91,77.792,27.378,1055.484
3410.0,50.0,194.0,0.037336435,-0.044065807,0.13,50.61,33.5,76.244,26.208,1081.692
3411.0,51.0,195.0,0.036619781,-0.099435313,0.0,47.6,32.02,79.034,25.029,1106.721
3412.0,52.0,196.0,0.035345006,-0.155622273,0.09,52.47,32.69,78.998,26.532,1133.253
3413.0,53.0,197.0,0.033505936,-0.212229972,0.06,51.18,32.56,79.232,26.649,1159.902
3414.0,54.0,198.0,0.031100259,-0.268882739,0.46,51.81,34.27,82.742,27.81,1187.712
3415.0,55.0,199.0,0.028129306,-0.32522887,0.24,47.95,34.42,83.786,27.837,1215.549
3416.0,56.0,200.0,0.024597792,-0.380942807,1.3,41.37,36.18,88.052,28.548,1244.097
3417.0,57.0,201.0,0.020513553,-0.435726654,0.08,41.94,34.94,85.154,28.476,1272.573
3418.0,58.0,202.0,0.015887261,-0.489311069,1.4,35.31,35.56,88.466,30.123,1302.696
3419.0,59.0,203.0,0.010732135,-0.541455611,0.15,41.61,34.66,80.492,28.44,1331.136
3420.0,60.0,204.0,0.005063657,-0.591948612,0.0,30.42,32.16,82.778,25.776,1356.912
3421.0,61.0,205.0,-0.001100718,-0.640606644,1.98,33.12,32.81,84.686,27.531,1384.443
3422.0,62.0,206.0,-0.007741837,-0.687273646,0.89,36.16,35.39,88.43,29.988,1414.431
3423.0,63.0,207.0,-0.014839119,-0.731819778,1.12,57.25,36.8,77.99,27.81,1442.241
3424.0,64.0,208.0,-0.02237081,-0.774140067,14.79,52.61,34.81,74.498,24.705,1466.946
3425.0,65.0,209.0,-0.030314226,-0.814152887,3.8,60.73,35.51,76.064,25.785,1492.731
3426.0,66.0,210.0,-0.038645974,-0.851798337,6.43,64.68,34.44,75.704,26.001,1518.732
3427.0,67.0,211.0,-0.047342167,-0.887036549,8.3,71.33,35.14,73.706,23.616,1542.348
3428.0,68.0,212.0,-0.056378608,-0.919845965,0.85,58.69,32.34,75.074,24.165,1566.513
3429.0,69.0,213.0,-0.065730972,-0.950221624,0.79,51.87,30.74,76.01,24.354,1590.867
3430.0,70.0,214.0,-0.075374959,-0.978173462,7.74,60.54,32.44,73.31,22.932,1613.799
3431.0,71.0,215.0,-0.085286437,-1.003724677,0.79,54.75,30.65,64.4,15.345,1629.144
3432.0,72.0,216.0,-0.095441566,-1.026910146,1.78,58.07,31.78,67.208,16.155,1645.299
3433.0,73.0,217.0,-0.105816904,-1.047774926,2.74,62.17,31.98,70.466,20.466,1665.765
3434.0,74.0,218.0,-0.116389507,-1.066372841,5.07,68.35,31.79,67.514,18.657,1684.422
3435.0,75.0,219.0,-0.127137008,-1.082765155,7.17,70.53,31.71,65.318,16.065,1700.487
3436.0,76.0,220.0,-0.138037683,-1.097019355,3.04,64.85,33.14,66.794,16.515,1717.002
3437.0,77.0,221.0,-0.149070509,-1.10920801,0.14,58.33,31.5,71.024,20.691,1737.693
3438.0,78.0,222.0,-0.160215213,-1.119407749,8.02,75.29,32.07,63.644,12.573,1750.266
3439.0,79.0,223.0,-0.1714523,-1.127698314,0.4,53.94,29.79,66.416,15.786,1766.052
3440.0,80.0,224.0,-0.182763088,-1.134161718,10.09,78.21,33.08,67.892,18.639,1784.691
3441.0,1.0,145.0,-0.041185736,-0.423580754,3.1,64.91,29.65,60.458,13.122,13.122
3442.0,2.0,146.0,-0.045493703,-0.436601238,3.22,59.76,28.76,60.08,12.141,25.263
3443.0,3.0,147.0,-0.049861298,-0.432990009,3.75,64.47,28.98,57.344,8.208,33.471
3444.0,4.0,148.0,-0.054067225,-0.403916323,0.39,46.44,27.61,61.772,12.537,46.008
3445.0,5.0,149.0,-0.057862894,-0.351961735,0.03,42.16,26.71,64.004,13.995,60.003
3446.0,6.0,150.0,-0.061054398,-0.284377434,0.0,37.94,26.43,64.4,14.85,74.853
3447.0,7.0,151.0,-0.06352282,-0.20845051,0.78,53.75,28.91,66.884,16.146,90.999
3448.0,8.0,152.0,-0.065215006,-0.129945504,0.63,57.73,29.94,70.412,20.331,111.33
3449.0,9.0,153.0,-0.06612691,-0.052948095,5.11,56.41,31.05,72.05,21.393,132.723
3450.0,10.0,154.0,-0.066288093,0.019846009,4.61,75.24,32.13,65.894,16.335,149.058
3451.0,11.0,155.0,-0.065749623,0.086774025,0.0,54.42,29.86,71.222,19.944,169.002
3452.0,12.0,156.0,-0.064575341,0.146899634,0.31,47.26,30.72,73.868,22.365,191.367
3453.0,13.0,157.0,-0.062835818,0.199779747,0.32,55.24,32.22,70.556,20.97,212.337
3454.0,14.0,158.0,-0.060604313,0.24529646,4.7,67.12,32.46,69.674,18.783,231.12
3455.0,15.0,159.0,-0.057954148,0.283539498,0.26,61.87,31.5,72.356,21.96,253.08
3456.0,16.0,160.0,-0.054957055,0.314725456,0.0,51.96,31.56,76.91,22.923,276.003
3457.0,17.0,161.0,-0.051682204,0.33914306,0.0,42.14,31.14,77.81,24.849,300.852
3458.0,18.0,162.0,-0.048195675,0.357116546,0.36,51.84,33.5,77.612,25.272,326.124
3459.0,19.0,163.0,-0.044560234,0.368981511,0.01,52.87,32.57,79.394,25.965,352.089
3460.0,20.0,164.0,-0.0408353,0.375069312,0.0,28.85,28.52,75.2,23.877,375.966
3461.0,21.0,165.0,-0.037077045,0.375697288,0.0,28.63,27.88,74.318,21.951,397.917
3462.0,22.0,166.0,-0.03333856,0.371162921,0.0,24.64,29.99,77.378,22.653,420.57
3463.0,23.0,167.0,-0.029670077,0.361740632,0.0,28.68,32.3,80.96,24.228,444.798
3464.0,24.0,168.0,-0.026119204,0.347680352,0.13,45.91,33.36,71.402,22.41,467.208
3465.0,25.0,169.0,-0.022731177,0.32920722,0.0,32.74,31.28,71.636,20.169,487.377
3466.0,26.0,170.0,-0.019549098,0.306522028,0.01,35.48,31.66,73.976,23.364,510.741
3467.0,27.0,171.0,-0.016614183,0.279802103,0.01,35.95,32.59,81.716,23.526,534.267
3468.0,28.0,172.0,-0.013965986,0.249202438,0.02,32.47,33.54,87.44,28.305,562.572
3469.0,29.0,173.0,-0.011642618,0.214856959,2.75,38.1,32.19,79.466,25.389,587.961
3470.0,30.0,174.0,-0.00968095,0.176879814,0.47,40.06,29.14,65.768,16.713,604.674
3471.0,31.0,175.0,-0.008116806,0.135366657,0.45,35.56,30.99,67.856,16.182,620.856
3472.0,32.0,176.0,-0.006985141,0.090395871,1.78,55.96,29.87,63.338,13.464,634.32
3473.0,33.0,177.0,-0.006320205,0.042029719,0.14,46.42,30.05,70.754,21.069,655.389
3474.0,34.0,178.0,-0.006155705,-0.00968459,1.88,45.61,32.45,76.46,21.456,676.845
3475.0,35.0,179.0,-0.006524945,-0.064713926,1.34,41.6,31.52,76.856,24.03,700.875
3476.0,36.0,180.0,-0.007460966,-0.123038352,1.6,39.08,31.14,74.858,23.571,724.446
3477.0,37.0,181.0,-0.00899667,-0.18465033,1.44,44.7,30.79,68.198,16.938,741.384
3478.0,38.0,182.0,-0.011164944,-0.249554008,0.0,38.01,30.8,76.1,22.014,763.398
3479.0,39.0,183.0,-0.013998772,-0.31776459,3.14,42.44,34.05,81.356,25.083,788.481
3480.0,40.0,184.0,-0.017531343,-0.389307779,2.56,49.16,33.27,76.676,25.245,813.726
3481.0,41.0,185.0,-0.021796154,-0.464219294,3.06,48.73,31.81,78.206,23.805,837.531
3482.0,42.0,186.0,-0.026827107,-0.54254444,0.18,39.74,32.64,82.778,26.1,863.631
3483.0,43.0,187.0,-0.032658602,-0.624337756,2.4,35.85,33.38,85.784,27.864,891.495
3484.0,44.0,188.0,-0.039325633,-0.709662695,4.32,45.05,33.08,77.864,27.054,918.549
3485.0,45.0,189.0,-0.046863868,-0.798591373,0.43,40.5,33.43,80.528,25.857,944.406
3486.0,46.0,190.0,-0.05530974,-0.891204347,0.0,30.3,32.26,85.208,25.569,969.975
3487.0,47.0,191.0,-0.064700531,-0.987590433,2.66,32.26,35.49,86.738,28.332,998.307
3488.0,48.0,192.0,-0.075074448,-1.087846545,1.62,44.8,36.58,84.47,29.799,1028.106
3489.0,49.0,193.0,-0.086470711,-1.192077532,2.46,48.75,35.91,77.792,27.378,1055.484
3490.0,50.0,194.0,-0.098929623,-1.300395953,0.13,50.61,33.5,76.244,26.208,1081.692
3491.0,51.0,195.0,-0.112492653,-1.412921685,0.0,47.6,32.02,79.034,25.029,1106.721
3492.0,52.0,196.0,-0.127202502,-1.529781111,0.09,52.47,32.69,78.998,26.532,1133.253
3493.0,53.0,197.0,-0.143103158,-1.651105322,0.06,51.18,32.56,79.232,26.649,1159.902
3494.0,54.0,198.0,-0.160239931,-1.777026106,0.46,51.81,34.27,82.742,27.81,1187.712
3495.0,55.0,199.0,-0.178659416,-1.907666948,0.24,47.95,34.42,83.786,27.837,1215.549
3496.0,56.0,200.0,-0.198409328,-2.04312289,1.3,41.37,36.18,88.052,28.548,1244.097
3497.0,57.0,201.0,-0.219538014,-2.183415539,0.08,41.94,34.94,85.154,28.476,1272.573
3498.0,58.0,202.0,-0.242093294,-2.328392737,1.4,35.31,35.56,88.466,30.123,1302.696
3499.0,59.0,203.0,-0.266119746,-2.477505445,0.15,41.61,34.66,80.492,28.44,1331.136
3500.0,60.0,204.0,-0.291652593,-2.629313761,0.0,30.42,32.16,82.778,25.776,1356.912
3501.0,61.0,205.0,-0.318704072,-2.780403287,1.98,33.12,32.81,84.686,27.531,1384.443
3502.0,62.0,206.0,-0.347233486,-2.9230544,0.89,36.16,35.39,88.43,29.988,1414.431
3503.0,63.0,207.0,-0.377082887,-3.040443178,1.12,57.25,36.8,77.99,27.81,1442.241
3504.0,64.0,208.0,-0.40784541,-3.097711233,14.79,52.61,34.81,74.498,24.705,1466.946
3505.0,65.0,209.0,-0.438622537,-3.029271582,3.8,60.73,35.51,76.064,25.785,1492.731
3506.0,66.0,210.0,-0.467678085,-2.73495303,6.43,64.68,34.44,75.704,26.001,1518.732
3507.0,67.0,211.0,-0.492256997,-2.12584946,8.3,71.33,35.14,73.706,23.616,1542.348
3508.0,68.0,212.0,-0.50927011,-1.247014103,0.85,58.69,32.34,75.074,24.165,1566.513
3509.0,69.0,213.0,-0.517082817,-0.333994722,0.79,51.87,30.74,76.01,24.354,1590.867
3510.0,70.0,214.0,-0.516663768,0.372172311,7.74,60.54,32.44,73.31,22.932,1613.799
3511.0,71.0,215.0,-0.510553342,0.808565652,0.79,54.75,30.65,64.4,15.345,1629.144
3512.0,72.0,216.0,-0.501171841,1.041354913,1.78,58.07,31.78,67.208,16.155,1645.299
3513.0,73.0,217.0,-0.490122287,1.154288991,2.74,62.17,31.98,70.466,20.466,1665.765
3514.0,74.0,218.0,-0.478291272,1.204786093,5.07,68.35,31.79,67.514,18.657,1684.422
3515.0,75.0,219.0,-0.466127027,1.224634181,7.17,70.53,31.71,65.318,16.065,1700.487
3516.0,76.0,220.0,-0.453846439,1.229864423,3.04,64.85,33.14,66.794,16.515,1717.002
3517.0,77.0,221.0,-0.441552211,1.228224891,0.14,58.33,31.5,71.024,20.691,1737.693
3518.0,78.0,222.0,-0.429292397,1.223387853,8.02,75.29,32.07,63.644,12.573,1750.266
3519.0,79.0,223.0,-0.417089267,1.217078525,0.4,53.94,29.79,66.416,15.786,1766.052
3520.0,80.0,224.0,-0.404952998,1.210104482,10.09,78.21,33.08,67.892,18.639,1784.691
3521.0,1.0,145.0,0.051022629,0.311224153,3.1,64.91,29.65,60.458,13.122,13.122
3522.0,2.0,146.0,0.054017838,0.287591862,3.22,59.76,28.76,60.08,12.141,25.263
3523.0,3.0,147.0,0.056771547,0.263057704,3.75,64.47,28.98,57.344,8.208,33.471
3524.0,4.0,148.0,0.059277825,0.238166405,0.39,46.44,27.61,61.772,12.537,46.008
3525.0,5.0,149.0,0.061534637,0.213200881,0.03,42.16,26.71,64.004,13.995,60.003
3526.0,6.0,150.0,0.063542213,0.188344821,0.0,37.94,26.43,64.4,14.85,74.853
3527.0,7.0,151.0,0.065302352,0.163733472,0.78,53.75,28.91,66.884,16.146,90.999
3528.0,8.0,152.0,0.066818061,0.139475036,0.63,57.73,29.94,70.412,20.331,111.33
3529.0,9.0,153.0,0.068093337,0.115661349,5.11,56.41,31.05,72.05,21.393,132.723
3530.0,10.0,154.0,0.069133042,0.092373853,4.61,75.24,32.13,65.894,16.335,149.058
3531.0,11.0,155.0,0.069942817,0.06968721,0.0,54.42,29.86,71.222,19.944,169.002
3532.0,12.0,156.0,0.070529024,0.047671647,0.31,47.26,30.72,73.868,22.365,191.367
3533.0,13.0,157.0,0.070898712,0.02639455,0.32,55.24,32.22,70.556,20.97,212.337
3534.0,14.0,158.0,0.071059595,0.005921598,4.7,67.12,32.46,69.674,18.783,231.12
3535.0,15.0,159.0,0.07102004,-0.013682394,0.26,61.87,31.5,72.356,21.96,253.08
3536.0,16.0,160.0,0.070789059,-0.032352833,0.0,51.96,31.56,76.91,22.923,276.003
3537.0,17.0,161.0,0.070376312,-0.050024832,0.0,42.14,31.14,77.81,24.849,300.852
3538.0,18.0,162.0,0.069792109,-0.066632799,0.36,51.84,33.5,77.612,25.272,326.124
3539.0,19.0,163.0,0.069047425,-0.082110078,0.01,52.87,32.57,79.394,25.965,352.089
3540.0,20.0,164.0,0.068153903,-0.096388655,0.0,28.85,28.52,75.2,23.877,375.966
3541.0,21.0,165.0,0.067123879,-0.109398882,0.0,28.63,27.88,74.318,21.951,397.917
3542.0,22.0,166.0,0.065970392,-0.12106924,0.0,24.64,29.99,77.378,22.653,420.57
3543.0,23.0,167.0,0.064707206,-0.13132611,0.0,28.68,32.3,80.96,24.228,444.798
3544.0,24.0,168.0,0.063348834,-0.140093565,0.13,45.91,33.36,71.402,22.41,467.208
3545.0,25.0,169.0,0.06191056,-0.147293165,0.0,32.74,31.28,71.636,20.169,487.377
3546.0,26.0,170.0,0.060408467,-0.152843765,0.01,35.48,31.66,73.976,23.364,510.741
3547.0,27.0,171.0,0.058859461,-0.156661317,0.01,35.95,32.59,81.716,23.526,534.267
3548.0,28.0,172.0,0.057281307,-0.158658684,0.02,32.47,33.54,87.44,28.305,562.572
3549.0,29.0,173.0,0.055692656,-0.158745446,2.75,38.1,32.19,79.466,25.389,587.961
3550.0,30.0,174.0,0.05411308,-0.156827708,0.47,40.06,29.14,65.768,16.713,604.674
3551.0,31.0,175.0,0.052563108,-0.152807904,0.45,35.56,30.99,67.856,16.182,620.856
3552.0,32.0,176.0,0.051064266,-0.146584603,1.78,55.96,29.87,63.338,13.464,634.32
3553.0,33.0,177.0,0.049639112,-0.138052296,0.14,46.42,30.05,70.754,21.069,655.389
3554.0,34.0,178.0,0.048311282,-0.127101193,1.88,45.61,32.45,76.46,21.456,676.845
3555.0,35.0,179.0,0.047105532,-0.113617003,1.34,41.6,31.52,76.856,24.03,700.875
3556.0,36.0,180.0,0.046047782,-0.097480702,1.6,39.08,31.14,74.858,23.571,724.446
3557.0,37.0,181.0,0.045165171,-0.078568297,1.44,44.7,30.79,68.198,16.938,741.384
3558.0,38.0,182.0,0.0444861,-0.056750563,0.0,38.01,30.8,76.1,22.014,763.398
3559.0,39.0,183.0,0.044040292,-0.031892756,3.14,42.44,34.05,81.356,25.083,788.481
3560.0,40.0,184.0,0.043858846,-0.00385429,2.56,49.16,33.27,76.676,25.245,813.726
3561.0,41.0,185.0,0.043974297,0.02751165,3.06,48.73,31.81,78.206,23.805,837.531
3562.0,42.0,186.0,0.044420682,0.062358587,0.18,39.74,32.64,82.778,26.1,863.631
3563.0,43.0,187.0,0.045233608,0.100847371,2.4,35.85,33.38,85.784,27.864,891.495
3564.0,44.0,188.0,0.046450331,0.143147035,4.32,45.05,33.08,77.864,27.054,918.549
3565.0,45.0,189.0,0.048109845,0.189435992,0.43,40.5,33.43,80.528,25.857,944.406
3566.0,46.0,190.0,0.050252979,0.239903785,0.0,30.3,32.26,85.208,25.569,969.975
3567.0,47.0,191.0,0.052922526,0.294753679,2.66,32.26,35.49,86.738,28.332,998.307
3568.0,48.0,192.0,0.056163393,0.354206516,1.62,44.8,36.58,84.47,29.799,1028.106
3569.0,49.0,193.0,0.06002281,0.418506492,2.46,48.75,35.91,77.792,27.378,1055.484
3570.0,50.0,194.0,0.064550596,0.487929748,0.13,50.61,33.5,76.244,26.208,1081.692
3571.0,51.0,195.0,0.069799544,0.562797015,0.0,47.6,32.02,79.034,25.029,1106.721
3572.0,52.0,196.0,0.075825952,0.643491911,0.09,52.47,32.69,78.998,26.532,1133.253
3573.0,53.0,197.0,0.082690369,0.730486668,0.06,51.18,32.56,79.232,26.649,1159.902
3574.0,54.0,198.0,0.090458651,0.824376568,0.46,51.81,34.27,82.742,27.81,1187.712
3575.0,55.0,199.0,0.099203395,0.925921948,0.24,47.95,34.42,83.786,27.837,1215.549
3576.0,56.0,200.0,0.109005803,1.036089095,1.3,41.37,36.18,88.052,28.548,1244.097
3577.0,57.0,201.0,0.119957844,1.156061288,0.08,41.94,34.94,85.154,28.476,1272.573
3578.0,58.0,202.0,0.132164078,1.287141259,1.4,35.31,35.56,88.466,30.123,1302.696
3579.0,59.0,203.0,0.14574123,1.430347526,0.15,41.61,34.66,80.492,28.44,1331.136
3580.0,60.0,204.0,0.160810416,1.585236055,0.0,30.42,32.16,82.778,25.776,1356.912
3581.0,61.0,205.0,0.177469716,1.746903743,1.98,33.12,32.81,84.686,27.531,1384.443
3582.0,62.0,206.0,0.195719601,1.899103646,0.89,36.16,35.39,88.43,29.988,1414.431
3583.0,63.0,207.0,0.215287591,2.000519158,1.12,57.25,36.8,77.99,27.81,1442.241
3584.0,64.0,208.0,0.23528051,1.965250083,14.79,52.61,34.81,74.498,24.705,1466.946
3585.0,65.0,209.0,0.25370021,1.663280903,3.8,60.73,35.51,76.064,25.785,1492.731
3586.0,66.0,210.0,0.267361133,1.014495479,6.43,64.68,34.44,75.704,26.001,1518.732
3587.0,67.0,211.0,0.273311327,0.17024836,8.3,71.33,35.14,73.706,23.616,1542.348
3588.0,68.0,212.0,0.271265875,-0.530525674,0.85,58.69,32.34,75.074,24.165,1566.513
3589.0,69.0,213.0,0.263855816,-0.894112671,0.79,51.87,30.74,76.01,24.354,1590.867
3590.0,70.0,214.0,0.254351126,-0.969586463,7.74,60.54,32.44,73.31,22.932,1613.799
3591.0,71.0,215.0,0.244991273,-0.885505652,0.79,54.75,30.65,64.4,15.345,1629.144
